,Payment_ID,Card_ID,Customer_ID,Billing_Month,Bill_Amount,Minimum_Due,Amount_Paid,Payment_Date,Payment_Status,Late_Fee
5468,P0005469,CC02939,C01172,2025-04,20669.32,1033.47,14468.52,2025-04-17,PARTIAL,750
5469,P0005470,CC00310,C03240,2025-11,2331.3,116.57,1631.91,2025-12-30,PARTIAL,100
5470,P0005471,CC00747,C03061,2025-10,28713.48,1435.67,20099.44,2025-10-22,PARTIAL,750
5471,P0005472,CC01927,C02739,2025-02,57503.15,2875.16,40252.21,2025-02-13,PARTIAL,0
5472,P0005473,CC02106,C03520,2026-02,4062.59,203.13,1218.78,2026-02-17,PARTIAL,750
5473,P0005474,CC02230,C03822,2025-04,20458.19,1022.91,6137.46,2025-05-30,PARTIAL,250
5474,P0005475,CC00249,C04647,2025-11,48045.25,2402.26,52849.78,2025-11-30,Paid,250
5475,P0005476,CC02275,C04696,2025-06,12556.41,627.82,0.0,2025-07-30,MISSED,500
5476,P0005477,CC02074,C03495,2025-10,14245.81,712.29,15670.39,2025-10-30,Paid,250
5477,P0005478,CC02119,C04839,2025-10,56946.44,2847.32,39862.51,2025-10-17,PARTIAL,250
5478,P0005479,CC02094,C00346,2025-12,11667.71,583.39,583.39,2025-12-15,PARTIAL,0
5479,P0005480,CC01088,C04602,2026-04,24230.77,1211.54,0.0,2026-04-22,MISSED,100
5480,P0005481,CC00477,C02999,2026-03,7378.24,368.91,368.91,2026-03-22,PARTIAL,100
5481,P0005482,CC00981,C01027,2025-01,5941.56,297.08,5941.56,2025-01-30,Paid,100
5482,P0005483,CC01953,C00114,2025-09,31305.89,1565.29,0.0,2025-10-15,MISSED,500
5483,P0005484,CC00050,C04223,2025-10,5954.33,297.72,0.0,2025-10-10,MISSED,0
5484,P0005485,CC03320,C01361,2025-10,20641.32,1032.07,1032.07,2025-10-17,PARTIAL,250
5485,P0005486,CC02765,C02429,2025-06,7805.82,390.29,5464.07,2025-06-17,PARTIAL,750
5486,P0005487,CC03306,C01521,2025-05,28799.18,1439.96,0.0,2025-05-15,MISSED,0
5487,P0005488,CC02762,C04636,2025-05,2538.15,126.91,126.91,2025-05-10,PARTIAL,0
5488,P0005489,CC02390,C04852,2025-06,4970.49,248.52,5467.54,2025-06-10,Paid,0
5489,P0005490,CC01894,C04110,2026-02,1956.05,97.8,97.8,2026-02-17,PARTIAL,100
5490,P0005491,CC01037,C04526,2025-11,9870.13,493.51,0.0,2025-12-15,MISSED,100
5491,P0005492,CC02304,C00302,2026-05,5779.19,288.96,4045.43,2026-06-29,PARTIAL,750
5492,P0005493,CC00996,C00934,2025-05,257256.38,12862.82,12862.82,2025-05-22,PARTIAL,500
5493,P0005494,CC02658,C04594,2026-06,17984.11,899.21,19782.52,2026-06-22,Paid,250
5494,P0005495,CC00355,C02112,2025-12,20093.15,1004.66,14065.2,2025-12-13,PARTIAL,0
5495,P0005496,CC01154,C01276,2025-06,4958.67,247.93,0.0,2025-07-30,MISSED,250
5496,P0005497,CC01468,C01091,2025-12,8181.96,409.1,409.1,2025-12-13,PARTIAL,0
5497,P0005498,CC03384,C04805,2026-01,16062.54,803.13,16062.54,2026-01-10,Paid,0
5498,P0005499,CC01589,C04270,2025-03,115837.48,5791.87,81086.24,2025-03-22,PARTIAL,750
5499,P0005500,CC03278,C01862,2026-03,6787.8,339.39,4751.46,2026-03-17,PARTIAL,500
5500,P0005501,CC00483,C01793,2025-11,76436.32,3821.82,3821.82,2025-11-10,PARTIAL,0
5501,P0005502,CC03368,C04928,2026-06,14620.72,731.04,731.04,2026-07-15,PARTIAL,250
5502,P0005503,CC01237,C04590,2025-12,5432.83,271.64,0.0,2025-12-13,MISSED,0
5503,P0005504,CC02514,C03164,2025-10,12517.65,625.88,0.0,2025-10-22,MISSED,100
5504,P0005505,CC02902,C01650,2025-02,1178.13,58.91,1295.94,2025-02-22,Paid,750
5505,P0005506,CC02842,C01155,2025-05,14689.32,734.47,0.0,2025-05-13,MISSED,0
5506,P0005507,CC01068,C01001,2026-01,10372.93,518.65,518.65,2026-01-10,PARTIAL,0
5507,P0005508,CC02586,C04711,2026-04,4246.24,212.31,0.0,2026-05-30,MISSED,750
5508,P0005509,CC03054,C04582,2026-02,12997.97,649.9,14297.77,2026-02-15,Paid,0
5509,P0005510,CC01628,C00785,2025-10,14104.22,705.21,15514.64,2025-10-15,Paid,0
5510,P0005511,CC00115,C01009,2026-03,6501.35,325.07,1950.4,2026-03-13,PARTIAL,0
5511,P0005512,CC00600,C03171,2026-04,17134.91,856.75,17134.91,2026-04-17,Paid,100
5512,P0005513,CC00158,C03836,2026-04,4616.45,230.82,5078.1,2026-05-15,Paid,500
5513,P0005514,CC01152,C02540,2025-05,16684.37,834.22,16684.37,2025-05-17,Paid,500
5514,P0005515,CC01523,C00710,2025-06,31909.26,1595.46,9572.78,2025-06-22,PARTIAL,250
5515,P0005516,CC01917,C02183,2026-02,19553.23,977.66,21508.55,2026-04-01,Paid,750
5516,P0005517,CC00587,C02186,2026-05,16632.28,831.61,0.0,2026-05-10,MISSED,0
5517,P0005518,CC02331,C02981,2026-01,4169.15,208.46,208.46,2026-01-15,PARTIAL,0
5518,P0005519,CC02296,C04769,2026-05,7437.69,371.88,2231.31,2026-05-17,PARTIAL,750
5519,P0005520,CC02184,C00848,2025-05,4550.31,227.52,0.0,2025-05-10,MISSED,0
5520,P0005521,CC00766,C02849,2025-06,12452.89,622.64,0.0,2025-06-30,MISSED,500
5521,P0005522,CC02752,C01585,2025-08,3347.85,167.39,0.0,2025-08-15,MISSED,0
5522,P0005523,CC01131,C03113,2025-09,18945.94,947.3,18945.94,2025-09-17,Paid,500
5523,P0005524,CC02836,C00313,2026-01,2165.21,108.26,2165.21,2026-02-14,Paid,250
5524,P0005525,CC02789,C01152,2025-11,6973.99,348.7,6973.99,2025-11-22,Paid,100
5525,P0005526,CC03006,C00864,2025-10,35035.58,1751.78,0.0,2025-10-22,MISSED,100
5526,P0005527,CC02603,C04645,2025-01,31233.7,1561.69,21863.59,2025-02-14,PARTIAL,100
5527,P0005528,CC02201,C04521,2025-04,4717.38,235.87,3302.17,2025-04-17,PARTIAL,100
5528,P0005529,CC00683,C04604,2025-09,14328.24,716.41,14328.24,2025-10-15,Paid,250
5529,P0005530,CC00203,C04440,2026-02,13428.0,671.4,14770.8,2026-02-22,Paid,500
5530,P0005531,CC01887,C02784,2025-08,28509.08,1425.45,28509.08,2025-08-15,Paid,0
5531,P0005532,CC01960,C01687,2025-02,9834.85,491.74,10818.34,2025-04-01,Paid,250
5532,P0005533,CC02278,C04376,2025-08,13525.07,676.25,9467.55,2025-08-22,PARTIAL,750
5533,P0005534,CC02401,C02930,2025-10,12761.45,638.07,14037.6,2025-10-22,Paid,500
5534,P0005535,CC03378,C04610,2026-06,38115.19,1905.76,0.0,2026-06-13,MISSED,0
5535,P0005536,CC02601,C01299,2026-04,26645.22,1332.26,18651.65,2026-05-15,PARTIAL,250
5536,P0005537,CC02650,C00819,2025-09,12602.01,630.1,13862.21,2025-09-30,Paid,500
5537,P0005538,CC02937,C01644,2025-11,14088.17,704.41,14088.17,2025-11-22,Paid,750
5538,P0005539,CC00339,C02836,2025-04,20239.52,1011.98,0.0,2025-04-17,MISSED,500
5539,P0005540,CC03004,C03497,2026-05,13541.71,677.09,0.0,2026-05-22,MISSED,500
5540,P0005541,CC01871,C01133,2025-07,35574.49,1778.72,35574.49,2025-07-22,Paid,100
5541,P0005542,CC01482,C04591,2025-09,49102.6,2455.13,14730.78,2025-10-09,PARTIAL,0
5542,P0005543,CC02479,C00931,2025-11,20722.37,1036.12,0.0,2025-12-15,MISSED,750
5543,P0005544,CC01144,C04289,2026-05,11108.43,555.42,12219.27,2026-05-10,Paid,0
5544,P0005545,CC02078,C02594,2025-07,10392.35,519.62,0.0,2025-07-10,MISSED,0
5545,P0005546,CC00484,C03040,2025-10,1959.55,97.98,1959.55,2025-10-30,Paid,100
5546,P0005547,CC01099,C03486,2025-03,11155.75,557.79,7809.02,2025-03-15,PARTIAL,0
5547,P0005548,CC02264,C01203,2026-02,8547.68,427.38,9402.45,2026-02-15,Paid,0
5548,P0005549,CC01794,C02672,2025-12,3158.36,157.92,3474.2,2025-12-17,Paid,750
5549,P0005550,CC03035,C04025,2026-02,4420.53,221.03,4420.53,2026-02-15,Paid,0
5550,P0005551,CC01334,C00195,2025-06,6477.18,323.86,1943.15,2025-07-30,PARTIAL,500
5551,P0005552,CC00821,C04920,2025-11,38147.15,1907.36,11444.15,2025-11-10,PARTIAL,0
5552,P0005553,CC01538,C00099,2025-07,16944.71,847.24,18639.18,2025-07-17,Paid,100
5553,P0005554,CC01225,C00901,2025-11,7764.56,388.23,0.0,2025-11-15,MISSED,0
5554,P0005555,CC00355,C02112,2025-07,2714.35,135.72,2714.35,2025-07-10,Paid,0
5555,P0005556,CC01342,C03782,2026-06,74129.66,3706.48,81542.63,2026-06-22,Paid,100
5556,P0005557,CC00427,C03069,2025-11,15233.34,761.67,15233.34,2025-12-15,Paid,100
5557,P0005558,CC02637,C02116,2026-03,43188.13,2159.41,2159.41,2026-03-13,PARTIAL,0
5558,P0005559,CC02639,C04303,2026-01,27423.17,1371.16,19196.22,2026-03-01,PARTIAL,500
5559,P0005560,CC01832,C03226,2025-08,50893.76,2544.69,55983.14,2025-08-30,Paid,750
5560,P0005561,CC00132,C04402,2025-09,4724.02,236.2,0.0,2025-09-22,MISSED,100
5561,P0005562,CC02816,C03918,2025-03,9337.09,466.85,6535.96,2025-03-15,PARTIAL,0
5562,P0005563,CC01923,C03734,2025-08,4525.9,226.29,4525.9,2025-08-22,Paid,750
5563,P0005564,CC00659,C03631,2025-02,35170.63,1758.53,0.0,2025-02-10,MISSED,0
5564,P0005565,CC02034,C01938,2025-06,15184.73,759.24,0.0,2025-06-13,MISSED,0
5565,P0005566,CC00664,C04680,2026-01,12281.45,614.07,13509.6,2026-01-17,Paid,100
5566,P0005567,CC00508,C01471,2026-03,54275.31,2713.77,2713.77,2026-03-30,PARTIAL,250
5567,P0005568,CC00385,C01815,2025-05,51271.56,2563.58,15381.47,2025-05-10,PARTIAL,0
5568,P0005569,CC02043,C03365,2025-01,14685.5,734.28,16154.05,2025-01-10,Paid,0
5569,P0005570,CC01303,C00544,2025-01,14361.72,718.09,14361.72,2025-01-17,Paid,100
5570,P0005571,CC02982,C04738,2025-04,59009.79,2950.49,2950.49,2025-04-15,PARTIAL,0
5571,P0005572,CC02560,C03159,2026-01,3730.67,186.53,2611.47,2026-01-10,PARTIAL,0
5572,P0005573,CC02515,C02741,2025-10,93688.93,4684.45,93688.93,2025-10-30,Paid,250
5573,P0005574,CC00668,C00065,2025-03,33126.61,1656.33,23188.63,2025-03-17,PARTIAL,750
5574,P0005575,CC00150,C03446,2025-11,7208.71,360.44,7208.71,2025-11-15,Paid,0
5575,P0005576,CC02370,C03872,2025-06,16478.23,823.91,11534.76,2025-06-30,PARTIAL,750
5576,P0005577,CC02956,C01596,2025-09,4896.46,244.82,0.0,2025-09-13,MISSED,0
5577,P0005578,CC01261,C01686,2025-06,20431.97,1021.6,1021.6,2025-06-17,PARTIAL,100
5578,P0005579,CC02952,C00275,2026-06,11237.16,561.86,0.0,2026-06-15,MISSED,0
5579,P0005580,CC02479,C00931,2026-03,7707.3,385.37,5395.11,2026-04-14,PARTIAL,100
5580,P0005581,CC03358,C04677,2025-08,97690.95,4884.55,0.0,2025-08-17,MISSED,250
5581,P0005582,CC00178,C01610,2025-05,3591.25,179.56,179.56,2025-05-17,PARTIAL,750
5582,P0005583,CC02363,C03480,2025-10,17965.58,898.28,12575.91,2025-10-17,PARTIAL,100
5583,P0005584,CC03113,C02244,2025-10,6849.43,342.47,6849.43,2025-10-17,Paid,500
5584,P0005585,CC02346,C01115,2026-04,42178.61,2108.93,46396.47,2026-04-30,Paid,750
5585,P0005586,CC01669,C02131,2025-08,21726.84,1086.34,1086.34,2025-09-14,PARTIAL,100
5586,P0005587,CC01932,C04873,2025-12,26293.73,1314.69,0.0,2025-12-15,MISSED,0
5587,P0005588,CC02909,C04757,2025-03,15918.92,795.95,15918.92,2025-03-13,Paid,0
5588,P0005589,CC00915,C01476,2026-06,16262.72,813.14,0.0,2026-07-15,MISSED,250
5589,P0005590,CC00611,C04330,2025-11,5507.37,275.37,3855.16,2025-11-17,PARTIAL,100
5590,P0005591,CC03196,C02743,2025-01,15078.59,753.93,16586.45,2025-01-22,Paid,100
5591,P0005592,CC01646,C03142,2025-06,31188.82,1559.44,9356.65,2025-07-30,PARTIAL,250
5592,P0005593,CC00614,C02705,2025-06,22809.39,1140.47,1140.47,2025-07-30,PARTIAL,250
5593,P0005594,CC00953,C02684,2025-09,15102.12,755.11,755.11,2025-09-13,PARTIAL,0
5594,P0005595,CC00855,C01080,2025-04,8500.32,425.02,8500.32,2025-04-17,Paid,100
5595,P0005596,CC03346,C04018,2025-07,9112.73,455.64,9112.73,2025-07-13,Paid,0
5596,P0005597,CC01523,C00710,2025-05,19622.43,981.12,981.12,2025-06-29,PARTIAL,750
5597,P0005598,CC02997,C02082,2025-05,13878.01,693.9,9999999.0,2025-05-10,Paid,0
5598,P0005599,CC02445,C00131,2025-03,22934.3,1146.71,6880.29,2025-03-10,PARTIAL,0
5599,P0005600,CC01245,C00895,2026-05,11559.37,577.97,11559.37,2026-05-22,Paid,100
5600,P0005601,CC02217,C01132,2026-03,32637.98,1631.9,22846.59,2026-03-13,PARTIAL,0
5601,P0005602,CC01025,C01667,2025-02,16224.38,811.22,11357.07,2025-02-15,PARTIAL,0
5602,P0005603,CC03395,C03578,2025-11,26216.75,1310.84,0.0,2025-11-22,MISSED,500
5603,P0005604,CC01140,C00636,2025-11,63352.93,3167.65,19005.88,2025-12-15,PARTIAL,250
5604,P0005605,CC02744,C03228,2026-03,20814.54,1040.73,0.0,2026-03-17,MISSED,100
5605,P0005606,CC02938,C04213,2025-08,141654.06,7082.7,7082.7,2025-08-22,PARTIAL,250
5606,P0005607,CC01314,C04052,2025-01,23453.39,1172.67,25798.73,2025-01-17,Paid,750
5607,P0005608,CC02447,C00822,2025-04,23142.16,1157.11,25456.38,2025-04-15,Paid,0
5608,P0005609,CC00973,C01497,2026-03,3930.76,196.54,0.0,2026-04-14,MISSED,100
5609,P0005610,CC02076,C01725,2025-01,12304.04,615.2,0.0,2025-01-17,MISSED,250
5610,P0005611,CC00132,C04402,2025-02,8014.75,400.74,5610.32,2025-01-04,PARTIAL,250
5611,P0005612,CC03146,C03380,2025-11,10328.17,516.41,3098.45,2025-12-30,PARTIAL,750
5612,P0005613,CC00860,C04272,2025-07,3968.55,198.43,198.43,2025-08-29,PARTIAL,500
5613,P0005614,CC01564,C04579,2025-07,18462.6,923.13,923.13,2025-07-15,PARTIAL,0
5614,P0005615,CC01449,C00294,2025-05,46433.42,2321.67,51076.76,2025-05-15,Paid,0
5615,P0005616,CC00058,C01171,2025-12,4177.37,208.87,2924.16,2025-12-13,PARTIAL,0
5616,P0005617,CC01748,C00057,2025-08,7035.72,351.79,7035.72,2025-08-15,Paid,0
5617,P0005618,CC00839,C03655,2025-12,6552.44,327.62,6552.44,2025-12-15,Paid,0
5618,P0005619,CC01801,C02266,2025-01,11152.21,557.61,12267.43,2025-01-13,Paid,0
5619,P0005620,CC00883,C02613,2025-09,6335.19,316.76,6968.71,2025-09-30,Paid,500
5620,P0005621,CC02115,C00861,2025-04,13170.31,658.52,658.52,2025-04-10,PARTIAL,0
5621,P0005622,CC00235,C00490,2025-12,8190.81,409.54,2457.24,2026-01-29,PARTIAL,500
5622,P0005623,CC02939,C01172,2025-05,10662.69,533.13,3198.81,2025-05-22,PARTIAL,100
5623,P0005624,CC02671,C03044,2025-01,24939.92,1247.0,17457.94,2025-01-22,PARTIAL,750
5624,P0005625,CC02847,C04958,2025-06,3314.64,165.73,3314.64,2025-06-22,Paid,100
5625,P0005626,CC00769,C04210,2025-04,11716.95,585.85,585.85,2025-04-13,PARTIAL,0
5626,P0005627,CC02813,C00222,2025-09,16692.87,834.64,18362.16,2025-09-10,Paid,0
5627,P0005628,CC01972,C02498,2025-03,14526.66,726.33,14526.66,2025-03-22,Paid,250
5628,P0005629,CC02546,C03440,2025-07,5726.9,286.34,286.34,2025-07-10,PARTIAL,0
5629,P0005630,CC02264,C01203,2026-05,3643.28,182.16,2550.3,2026-05-17,Paid,250
5630,P0005631,CC02574,C02876,2025-11,16014.04,800.7,17615.44,2025-11-30,Paid,100
5631,P0005632,CC02958,C01758,2025-02,3189.26,159.46,2232.48,2025-02-13,PARTIAL,0
5632,P0005633,CC00086,C02787,2026-06,6674.73,333.74,333.74,2026-06-30,PARTIAL,750
5633,P0005634,CC01896,C03958,2025-02,35290.47,1764.52,38819.52,2025-04-01,Paid,750
5634,P0005635,CC01338,C03337,2026-06,19006.91,950.35,950.35,2026-06-10,PARTIAL,0
5635,P0005636,CC01129,C01628,2025-01,18361.53,918.08,12853.07,2025-01-15,PARTIAL,0
5636,P0005637,CC02008,C02152,2025-07,6827.42,341.37,4779.19,2025-07-10,PARTIAL,0
5637,P0005638,CC01965,C02505,2025-02,9120.51,456.03,6384.36,2025-02-17,PARTIAL,500
5638,P0005639,CC00253,C00631,2026-05,87587.74,4379.39,4379.39,2026-05-15,PARTIAL,0
5639,P0005640,CC01582,C02868,2025-07,4554.27,227.71,4554.27,2025-07-22,Paid,100
5640,P0005641,CC02192,C01032,2026-05,6999.63,349.98,6999.63,2026-05-13,Paid,0
5641,P0005642,CC03103,C00319,2025-01,24874.16,1243.71,0.0,2025-01-17,MISSED,100
5642,P0005643,CC02620,C00235,2025-08,30180.91,1509.05,21126.64,2025-08-10,PARTIAL,0
5643,P0005644,CC02097,C03577,2026-03,3037.94,151.9,3341.73,2026-03-30,Paid,100
5644,P0005645,CC02263,C03093,2025-06,26010.75,1300.54,1300.54,2025-06-13,PARTIAL,0
5645,P0005646,CC02516,C01188,2025-02,14445.34,722.27,4333.6,2025-02-15,PARTIAL,0
5646,P0005647,CC00989,C00778,2026-05,2969.58,148.48,3266.54,2026-05-30,Paid,750
5647,P0005648,CC00738,C03125,2025-06,83323.38,4166.17,58326.37,2025-06-17,PARTIAL,750
5648,P0005649,CC00298,C03286,2026-05,11468.67,573.43,11468.67,2026-05-22,Paid,750
5649,P0005650,CC00219,C02287,2025-05,88595.26,4429.76,97454.79,2025-05-17,Paid,750
5650,P0005651,CC03357,C00093,2026-04,3385.95,169.3,3385.95,2026-04-13,Paid,0
5651,P0005652,CC02864,C02515,2026-02,6266.54,313.33,6266.54,2026-03-02,Paid,500
5652,P0005653,CC01404,C00283,2025-02,19997.95,999.9,19997.95,2025-02-22,Paid,500
5653,P0005654,CC02632,C04840,2025-12,16196.96,809.85,17816.66,2025-12-17,Paid,100
5654,P0005655,CC01836,C00225,2026-01,4329.76,216.49,4762.74,2026-02-14,Paid,500
5655,P0005656,CC00223,C04642,2025-04,15314.55,765.73,16846.01,2025-04-10,Paid,0
5656,P0005657,CC02203,C00210,2026-02,10110.69,505.53,11121.76,2026-03-17,Paid,100
5657,P0005658,CC00765,C01398,2025-11,12772.1,638.61,8940.47,2025-12-15,PARTIAL,500
5658,P0005659,CC01127,C03416,2025-07,16502.88,825.14,11552.02,2025-07-10,PARTIAL,0
5659,P0005660,CC01039,C01275,2026-01,11216.43,560.82,7851.5,2026-03-01,PARTIAL,500
5660,P0005661,CC02470,C03367,2025-07,25902.42,1295.12,18131.69,2025-07-30,PARTIAL,750
5661,P0005662,CC02305,C04633,2025-12,3972.95,198.65,4370.24,2025-12-30,Paid,750
5662,P0005663,CC00697,C03718,2025-07,81779.35,4088.97,-2000.0,2025-08-14,PARTIAL,750
5663,P0005664,CC00580,C04239,2026-03,12396.81,619.84,0.0,2026-03-15,MISSED,0
5664,P0005665,CC02260,C03575,2025-02,21914.48,1095.72,15340.14,2025-03-02,PARTIAL,250
5665,P0005666,CC01815,C04528,2025-08,11565.34,578.27,0.0,2025-08-10,MISSED,0
5666,P0005667,CC01790,C04742,2025-01,8849.28,442.46,442.46,2025-01-15,PARTIAL,0
5667,P0005668,CC01672,C03192,2025-03,45996.59,2299.83,2299.83,2025-03-13,PARTIAL,0
5668,P0005669,CC00612,C02611,2025-03,27972.14,1398.61,27972.14,2025-03-13,MISSD,0
5669,P0005670,CC01854,C04956,2025-02,5404.93,270.25,5404.93,2025-02-17,Paid,100
5670,P0005671,CC02663,C01534,2025-01,2887.92,144.4,3176.71,2025-01-17,Paid,500
5671,P0005672,CC03258,C01697,2025-01,31088.31,1554.42,1554.42,2025-02-14,PARTIAL,250
5672,P0005673,CC01087,C02262,2026-03,43264.61,2163.23,47591.07,2026-03-13,Paid,0
5673,P0005674,CC01550,C02326,2026-03,12116.44,605.82,13328.08,2026-03-15,Paid,0
5674,P0005675,CC02754,C03405,2026-01,12657.34,632.87,8860.14,2026-02-14,PARTIAL,100
5675,P0005676,CC00125,C01493,2026-03,11993.66,599.68,8395.56,2026-04-29,PARTIAL,750
5676,P0005677,CC00420,C01409,2025-10,26830.46,1341.52,1341.52,2025-11-14,PARTIAL,750
5677,P0005678,CC00766,C02849,2025-09,11170.67,558.53,558.53,2025-09-15,PARTIAL,0
5678,P0005679,CC00929,C01354,2025-11,83458.38,4172.92,4172.92,2025-11-22,PARTIAL,100
5679,P0005680,CC01390,C04949,2025-05,5320.89,266.04,5852.98,2025-05-17,Paid,500
5680,P0005681,CC01842,C02437,2025-05,7330.78,366.54,2199.23,2025-05-15,PARTIAL,0
5681,P0005682,CC00456,C02362,2025-10,25566.07,1278.3,1278.3,2025-11-29,PARTIAL,250
5682,P0005683,CC03011,C00900,2025-04,9466.5,473.33,473.33,2025-04-13,PARTIAL,0
5683,P0005684,CC02131,C03974,2025-11,2721.97,136.1,2721.97,2025-11-17,Paid,100
5684,P0005685,CC00421,C03614,2026-06,60179.2,3008.96,3008.96,2026-06-22,PARTIAL,250
5685,P0005686,CC00999,C03115,2025-07,15069.73,753.49,0.0,2025-10-07,MISSED,0
5686,P0005687,CC00468,C01948,2025-08,4959.59,247.98,5455.55,2025-08-15,Paid,0
5687,P0005688,CC02205,C01949,2025-04,3960.99,198.05,4357.09,2025-05-30,Paid,750
5688,P0005689,CC02325,C01664,2025-07,16124.83,806.24,4837.45,2025-07-10,PARTIAL,0
5689,P0005690,CC01223,C00211,2025-03,29097.14,1454.86,29097.14,2025-03-13,Paid,0
5690,P0005691,CC00843,C03391,2026-06,64465.37,3223.27,45125.76,2026-10-06,PARTIAL,0
5691,P0005692,CC00569,C02911,2026-05,5411.23,270.56,270.56,2026-05-22,PARTIAL,250
5692,P0005693,CC02375,C00155,2026-01,11362.06,568.1,0.0,2026-01-15,MISSED,0
5693,P0005694,CC01854,C04956,2026-01,9292.1,464.61,9292.1,2026-01-22,Paid,250
5694,P0005695,CC00557,C02174,2026-06,37036.62,1851.83,0.0,2026-07-30,MISSED,100
5695,P0005696,CC00213,C02177,2025-08,10452.12,522.61,3135.64,2025-08-10,PARTIAL,0
5696,P0005697,CC01925,C04894,2025-12,17262.17,863.11,863.11,2025-12-30,PARTIAL,250
5697,P0005698,CC01166,C03549,2025-01,9354.71,467.74,2806.41,2025-01-13,PARTIAL,0
5698,P0005699,CC01349,C02141,2026-03,4918.55,245.93,4918.55,2026-03-15,Paid,0
5699,P0005700,CC00147,C03062,2025-07,16990.45,849.52,5097.14,2025-08-29,PARTIAL,500
5700,P0005701,CC01846,C00797,2025-06,17116.61,855.83,11981.63,2025-06-13,PARTIAL,0
5701,P0005702,CC01779,C02612,2026-01,6135.02,306.75,4294.51,2026-01-30,PARTIAL,500
5702,P0005703,CC00630,C02774,2025-09,6650.79,332.54,7315.87,2025-09-17,Paid,100
5703,P0005704,CC03198,C02770,2025-03,8905.99,445.3,445.3,2025-03-15,PARTIAL,0
5704,P0005705,CC03159,C03559,2025-06,20877.62,1043.88,0.0,2025-07-15,MISSED,250
5705,P0005706,CC02401,C02930,2025-10,10144.26,507.21,507.21,2025-10-15,PARTIAL,0
5706,P0005707,CC01168,C01058,2025-12,32235.89,1611.79,32235.89,2026-01-14,Paid,750
5707,P0005708,CC01292,C00300,2026-05,19257.89,962.89,21183.68,2026-05-30,Paid,500
5708,P0005709,CC02300,C00597,2025-03,30695.47,1534.77,0.0,2025-03-17,MISSED,750
5709,P0005710,CC00648,C03214,2025-07,5889.37,294.47,0.0,2025-07-10,MISSED,0
5710,P0005711,CC02271,C02701,2025-07,29177.25,1458.86,8753.17,2025-07-15,PARTIAL,0
5711,P0005712,CC03366,C04762,2025-09,13413.92,670.7,0.0,2025-09-17,MISSED,500
5712,P0005713,CC00687,C04027,2025-10,23671.15,1183.56,7101.35,2025-11-29,PARTIAL,500
5713,P0005714,CC01527,C02083,2025-10,3728.47,186.42,0.0,2025-10-10,MISSED,0
5714,P0005715,CC01594,C02255,2025-11,21660.91,1083.05,15162.64,2025-11-30,PARTIAL,750
5715,P0005716,CC02175,C03033,2026-04,4113.52,205.68,1234.06,2026-04-30,PARTIAL,250
5716,P0005717,CC02133,C00060,2026-03,15630.9,781.55,15630.9,2026-03-22,Paid,500
5717,P0005718,CC00981,C01027,2026-03,27385.95,1369.3,30124.55,2026-03-22,Paid,250
5718,P0005719,CC00233,C04577,2025-06,3192.01,159.6,0.0,2025-06-22,MISSED,750
5719,P0005720,CC00562,C01622,2025-03,7526.62,376.33,7526.62,2025-03-17,Paid,750
5720,P0005721,CC00455,C00576,2025-09,12824.53,641.23,0.0,2025-09-10,MISSED,0
5721,P0005722,CC01728,C02778,2026-01,26452.5,1322.62,7935.75,2026-01-10,PARTIAL,0
5722,P0005723,CC02742,C04778,2025-01,9450.08,472.5,6615.06,2025-01-22,PARTIAL,500
5723,P0005724,CC03290,C02585,2025-03,2938.17,146.91,881.45,2025-03-15,PARTIAL,0
5724,P0005725,CC00924,C03215,2025-11,27241.34,1362.07,1362.07,2025-11-17,PARTIAL,250
5725,P0005726,CC02456,C03277,2026-05,26694.71,1334.74,0.0,2026-05-13,MISSED,0
5726,P0005727,CC00746,C02207,2026-04,15559.13,777.96,0.0,2026-04-30,MISSED,250
5727,P0005728,CC02697,C02506,2025-02,26219.63,1310.98,18353.74,2025-02-15,PARTIAL,0
5728,P0005729,CC01204,C01987,2025-08,42535.4,2126.77,29774.78,2025-08-15,PARTIAL,0
5729,P0005730,CC03373,C03313,2025-06,5312.35,265.62,3718.64,2025-06-22,PARTIAL,750
5730,P0005731,CC00141,C04274,2026-02,44886.98,2244.35,49375.68,2026-03-17,Paid,750
5731,P0005732,CC00043,C01224,2026-05,44081.69,2204.08,30857.18,2026-06-14,PARTIAL,100
5732,P0005733,CC00841,C03683,2025-01,5441.12,272.06,5441.12,2025-01-03,Paid,750
5733,P0005734,CC01890,C00063,2025-02,15680.88,784.04,10976.62,2025-02-22,PARTIAL,100
5734,P0005735,CC02533,C03597,2025-02,26121.5,1306.08,0.0,2025-02-22,MISSED,250
5735,P0005736,CC01042,C00946,2025-01,2728.04,136.4,1909.63,2025-01-17,PARTIAL,500
5736,P0005737,CC01544,C04136,2025-02,12109.68,605.48,8476.78,2025-03-17,PARTIAL,100
5737,P0005738,CC02152,C04418,2025-04,24578.32,1228.92,7373.5,2025-05-30,PARTIAL,250
5738,P0005739,CC00621,C04690,2025-10,15442.65,772.13,10809.85,2025-10-17,PARTIAL,750
5739,P0005740,CC02708,C00218,2026-04,1967.28,98.36,1967.28,2026-05-30,Paid,100
5740,P0005741,CC01524,C04435,2025-03,43412.24,2170.61,47753.46,2025-03-30,Paid,100
5741,P0005742,CC00693,C00912,2025-10,16110.97,805.55,16110.97,2025-10-13,Paid,0
5742,P0005743,CC00441,C04197,2025-01,6966.72,348.34,7663.39,2025-01-03,Paid,500
