,Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Disbursement_Date,EMI,Outstanding_Principal,Days_Past_Due,Loan_Status,Branch_ID
1593,L001594,C02179,Education Loan,2133846.0,15.04,120,2022-11-30,34478.68,1168442.96,0,Active,BR030
1594,L001595,C01924,Personal Loan,1205483.0,16.87,84,2022-09-03,24544.53,469147.1000000001,0,Active,BR015
1595,L001596,C00612,Auto Loan,320091.0,12.06,24,2025-05-29,15076.77,93939.44999999998,0,Active,BR017
1596,L001597,C01339,Education Loan,1382184.0,7.32,60,2022-01-02,27578.06,472108.0199999999,0,Active,BR018
1597,L001598,C04593,Personal Loan,585791.0,8.2,12,2024-07-25,51011.22,279723.68,0,Active,BR004
1598,L001599,C01173,Personal Loan,534308.0,15.29,84,2022-11-17,10397.54,471922.76,0,Active,BR021
1599,L001600,C04258,Business Loan,1798791.0,7.61,48,2024-03-04,43585.19,534820.49,0,Active,BR020
1600,L001601,C04748,Home Loan,9589453.0,10.25,84,2023-05-01,160437.72,8787264.4,5,Active,BR014
1601,L001602,C03430,Education Loan,1291175.0,12.59,240,2020-11-30,14751.56,1025646.92,0,Active,BR012
1602,L001603,C01249,Education Loan,2041408.0,8.19,24,2025-01-21,92504.36,561338.24,0,Active,BR014
1603,L001604,C02715,Education Loan,2213172.0,13.43,36,2022-08-11,75029.72,1012696.48,15,Active,BR018
1604,L001605,C03712,Home Loan,2150855.0,17.58,60,2025-11-22,54127.35,689416.55,0,Active,BR010
1605,L001606,C01293,Auto Loan,790570.0,14.45,60,2021-10-03,18580.14,363226.78,60,Active,BR022
1606,L001607,C00061,Business Loan,4278096.0,16.96,36,2023-02-21,152440.64,2143927.04,5,Active,BR013
1607,L001608,C01984,Personal Loan,1297459.0,14.86,48,2022-09-06,36017.24,865252.12,0,Active,BR017
1608,L001609,C00459,Education Loan,1976762.0,17.88,12,2025-05-29,181116.65,1433412.05,60,Active,BR008
1609,L001610,C03943,Education Loan,1970280.0,13.02,48,2024-04-09,52877.24,648349.0,0,Active,BR023
1610,L001611,C03930,Education Loan,1571032.0,9.43,24,2024-12-06,72082.54,706041.52,0,Active,BR017
1611,L001612,C03537,Auto Loan,2794187.0,9.53,60,2020-02-09,58724.1,1208636.3,0,Active,BR001
1612,L001613,C00143,Education Loan,1103732.0,12.98,12,2025-02-03,98571.98,0.0,30,Active,BR007
1613,L001614,C00060,Education Loan,143064.0,14.96,24,2022-03-31,6933.98,0.0,60,Active,BR029
1614,L001615,C03026,Education Loan,536655.0,11.13,24,2026-05-03,25044.73,386386.62,5,Active,BR020
1615,L001616,C02770,Business Loan,9219983.0,8.27,24,2024-09-01,418131.15,1693622.2999999998,5,Active,BR026
1616,L001617,C02208,Business Loan,7642511.0,11.86,180,2024-09-12,91035.75,4638331.25,0,Active,BR004
1617,L001618,C00696,Personal Loan,1318546.0,15.96,12,2023-10-01,119607.85,242075.34999999983,0,Active,BR003
1618,L001619,C01797,Personal Loan,1208557.0,8.2,180,2023-01-08,11689.57,1150109.15,0,Active,BR013
1619,L001620,C04717,Personal Loan,1002979.0,16.93,36,2025-12-22,35724.01,395670.83,0,Active,BR007
1620,L001621,C02719,Home Loan,10619906.0,16.67,48,2021-06-22,304627.7,2699585.8,0,Active,BR030
1621,L001622,C04185,Personal Loan,98944.0,15.75,240,2021-09-29,1358.04,69067.12,0,Active,BR030
1622,L001623,C02486,Auto Loan,2228311.0,7.5,84,2024-11-25,34178.45,1920704.95,0,Active,BR019
1623,L001624,C03077,Education Loan,999999999.0,11.61,60,2023-11-21,40743.08,1114561.56,0,Active,BR011
1624,L001625,C01876,Education Loan,224016.0,9.84,180,2025-02-28,2385.41,193005.67,0,Active,BR014
1625,L001626,C01993,Personal Loan,970786.0,11.63,240,2023-12-07,10439.84,824628.24,0,Active,BR010
1626,L001627,C02954,Education Loan,1189112.0,12.34,120,2021-06-25,17294.84,1171817.16,0,Active,BR006
1627,L001628,C01696,Personal Loan,727870.0,8.47,24,2021-04-23,33075.83,364035.87,30,Active,BR014
1628,L001629,C01523,Personal Loan,549661.0,8.07,84,2025-04-09,8586.32,292071.4,0,Active,BR024
1629,L001630,C00048,Home Loan,11283497.0,15.58,48,2022-04-13,317355.56,10331430.32,0,Active,BR014
1630,L001631,C02961,Education Loan,2317251.0,14.95,24,2022-01-16,112300.69,408139.27,30,Active,BR007
1631,L001632,C02331,Personal Loan,1397529.0,12.07,180,2021-04-09,16835.69,1128157.96,0,Active,BR024
1632,L001633,C03772,Education Loan,2316446.0,7.34,84,2023-07-15,35347.65,2210403.05,0,Active,BR004
1633,L001634,C02195,Business Loan,5257295.0,16.41,12,2020-09-19,478019.5,3345217.0,0,Active,BR003
1634,L001635,C02972,Education Loan,370424.0,9.67,60,2023-09-30,7810.4,222026.4,0,Active,BR015
1635,L001636,C03313,Education Loan,1622448.0,12.2,24,2021-09-13,76525.88,704137.44,0,Active,BR027
1636,L001637,C00418,Education Loan,1033826.0,8.89,180,2020-03-10,10418.21,679606.8600000001,0,Active,BR009
1637,L001638,C04649,Home Loan,743559.0,12.67,48,2023-07-16,19826.26,664253.96,15,Active,BR017
1638,L001639,C00396,Personal Loan,1301819.0,12.59,24,2022-01-31,61640.44,1178538.12,0,Active,BR010
1639,L001640,C03511,Personal Loan,942415.0,12.6,180,2023-03-12,11676.87,673846.99,60,Active,BR011
1640,L001641,C00194,Personal Loan,1340853.0,7.17,12,2024-07-12,116124.76,644104.4400000001,15,Active,BR008
1641,L001642,C03546,Business Loan,5530099.0,9.27,120,2026-05-04,70863.58,4325418.14,0,Active,BR019
1642,L001643,C02511,Home Loan,7644321.0,14.96,12,2022-03-12,689819.24,3505405.56,0,Active,BR023
1643,L001644,C03157,Home Loan,7735837.0,8.16,12,2024-09-16,673500.73,3021331.8900000006,15,Active,BR021
1644,L001645,C01011,Education Loan,2031228.0,13.71,12,2020-12-24,182101.06,1667025.88,0,Active,BR004
1645,L001646,C02167,Education Loan,913326.0,10.98,48,2026-02-28,23596.52,700957.3200000001,5,Active,BR007
1646,L001647,C04763,Business Loan,5990930.0,14.42,240,2025-11-20,76332.83,5685598.68,0,Active,BR002
1647,L001648,C03168,Education Loan,1793745.0,13.36,180,2023-05-21,23121.76,1562527.4,60,Active,BR029
1648,L001649,C01898,Personal Loan,183972.0,14.99,48,2024-05-28,5119.15,25278.35000000001,0,Active,BR011
1649,L001650,C01834,Business Loan,9551885.0,13.05,84,2023-04-29,174027.3,3808984.100000001,0,Active,BR026
1650,L001651,C00935,Personal Loan,150734.0,11.11,180,2021-11-02,1723.66,97300.54,30,Active,BR013
1651,L001652,C00229,Home Loan,5550233.0,9.02,84,2022-10-20,89354.48,5371524.04,5,Active,BR029
1652,L001653,C03938,Business Loan,6587359.0,8.29,60,2025-03-23,134484.02,4166646.64,0,Active,BR016
1653,L001654,C02203,Personal Loan,606877.0,7.07,36,2023-09-26,18758.03,6620.040000000037,0,Active,BR020
1654,L001655,C03047,Personal Loan,1400918.0,14.96,240,2023-03-27,18405.75,1124831.75,0,Active,BR023
1655,L001656,C00944,Business Loan,4081421.0,13.43,12,2022-01-10,365365.31,2985325.0700000003,0,Active,BR004
1656,L001657,C04754,Home Loan,4778358.0,14.33,36,2024-10-08,164079.86,3957958.7,0,Active,BR005
1657,L001658,C04414,Education Loan,1235541.0,9.84,48,2022-12-17,31241.66,204566.22,0,Active,BR002
1658,L001659,C02047,Business Loan,2884034.0,13.59,240,2023-07-01,35008.02,1658753.3,15,Active,BR004
1659,L001660,C03696,Business Loan,1734478.0,17.39,12,2022-08-05,158513.83,1100422.6800000002,0,Active,BR029
1660,L001661,C00254,Business Loan,2825637.0,14.48,36,2024-02-20,97233.63,1367132.5499999998,15,Active,BR006
1661,L001662,C02312,Home Loan,8014919.0,8.95,120,2021-05-25,101312.85,6089974.85,120,NPA,BR014
1662,L001663,C01497,Business Loan,9267759.0,8.46,24,2024-04-16,421102.68,1266808.08,0,Active,BR027
1663,L001664,C04173,Business Loan,562084.0,7.31,12,2024-09-04,48715.66,269790.04,0,Active,BR029
1664,L001665,C01575,Auto Loan,2882679.0,11.07,240,2023-06-28,29892.13,1926130.84,5,Active,BR030
1665,L001666,C00504,Home Loan,12007690.0,8.68,24,2025-01-14,546806.91,4899200.17,0,Active,BR001
1666,L001667,C01810,Personal Loan,736201.0,16.58,240,2025-01-26,10564.1,387585.7,60,Active,BR015
1667,L001668,C04686,Home Loan,9041436.0,7.85,60,2020-05-09,182679.35,8128039.25,0,Active,BR016
1668,L001669,C01266,Home Loan,8808351.0,17.88,60,2023-10-21,223099.61,3230860.75,0,Active,BR027
1669,L001670,C04877,Personal Loan,710268.0,16.05,48,2026-04-30,20147.39,226730.64,30,Active,BR030
1670,L001671,C01169,Personal Loan,908094.0,12.28,240,2023-09-16,10176.73,612968.8300000001,0,Active,BR029
1671,L001672,C01598,Education Loan,360118.0,17.3,36,2021-04-03,12893.02,128043.63999999998,0,Active,BR014
1672,L001673,C03030,Home Loan,5480381.0,14.4,60,2023-04-14,128658.22,977343.2999999998,0,Active,BR028
1673,L001674,C01828,Auto Loan,2274677.0,15.53,84,2022-10-28,44573.0,1516936.0,0,Active,BR027
1674,L001675,C04697,Education Loan,2246831.0,14.83,60,2025-06-21,53251.67,2033824.32,60,Active,BR010
1675,L001676,C02970,Education Loan,1737834.0,7.66,36,2023-04-30,54185.24,3906.320000000065,0,Active,BR017
1676,L001677,C04074,Personal Loan,1127277.0,15.08,48,2020-06-09,31418.7,907346.1,30,Active,BR016
1677,L001678,C01964,Home Loan,12749132.0,15.63,36,2022-03-07,445896.26,3385310.539999999,0,Active,BR022
1678,L001679,C00980,Education Loan,447971.0,11.88,24,2023-04-06,21062.46,89909.18,0,Active,BR010
1679,L001680,C00476,Education Loan,528002.0,15.42,84,2023-08-17,10313.54,352671.81999999995,30,Active,BR016
1680,L001681,C01481,Education Loan,270420.0,14.62,36,2024-04-04,9323.95,0.0,30,Active,BR024
1681,L001682,C00732,Home Loan,9188383.0,9.88,12,2023-04-14,807292.12,5151922.4,0,Active,BR017
1682,L001683,C00489,Personal Loan,828183.0,10.79,48,2020-12-21,21320.46,380453.34,30,Active,BR022
1683,L001684,C03178,Auto Loan,2749103.0,17.71,12,2022-11-08,251658.48,2497444.52,0,Active,BR004
1684,L001685,C03224,Education Loan,744245.0,13.47,36,2026-04-19,25245.37,365564.45,0,Active,BR015
1685,L001686,C03237,Business Loan,1444959.0,13.47,240,2026-06-28,17414.89,1166320.76,0,Active,BR027
1686,L001687,C03557,Education Loan,2206842.0,13.92,120,2020-07-24,34158.78,1591983.96,0,Active,BR021
1687,L001688,C04568,Auto Loan,661696.0,13.89,180,2020-10-06,8763.23,512721.09,30,Active,BR024
1688,L001689,C00204,Business Loan,9760534.0,14.97,84,2020-08-04,188182.38,8819622.1,60,Active,BR004
1689,L001690,C01821,Business Loan,3840293.0,8.8,48,2025-10-29,95201.57,1460253.75,0,Active,BR020
1690,L001691,C01818,Home Loan,9459844.0,9.36,24,2026-03-09,433734.74,7724905.04,0,Active,BR020
1691,L001692,C01937,Auto Loan,2293580.0,8.17,240,2020-01-24,19427.79,2274152.21,0,Active,BR020
1692,L001693,C01222,Business Loan,1164092.0,10.16,60,2024-07-24,24825.26,791713.1000000001,0,Active,BR002
1693,L001694,C02807,Home Loan,7059494.0,15.44,12,2020-02-17,638644.65,673047.5,120,Written Off,BR016
1694,L001695,C02259,Education Loan,2169043.0,10.99,180,2023-07-29,24639.66,1405213.54,30,Active,BR018
1695,L001696,C04197,Personal Loan,945707.0,15.56,24,2021-07-13,46106.18,115795.76,0,Active,BR008
1696,L001697,C00091,Personal Loan,1349469.0,8.49,60,2022-02-14,27679.92,491391.4800000001,15,Active,BR023
1697,L001698,C02448,Home Loan,8405232.0,9.29,180,2022-04-21,86707.56,8058401.76,0,Active,BR026
1698,L001699,C02222,Education Loan,1478758.0,13.1,120,2023-02-13,22166.75,702921.75,0,Active,BR004
1699,L001700,C03545,Home Loan,3121642.0,10.41,24,2024-03-21,144639.38,2543084.48,0,Active,BR010
1700,L001701,C01622,Education Loan,744812.0,9.77,36,2020-07-17,23952.64,0.0,0,Active,BR010
1701,L001702,C02806,Auto Loan,1514737.0,8.6,60,2021-01-18,31150.2,1140934.6,30,Active,BR024
1702,L001703,C02034,Business Loan,8999165.0,11.52,24,2023-05-29,421607.54,1831836.8200000003,0,Active,BR003
1703,L001704,C00965,Auto Loan,2544765.0,12.1,36,2023-05-05,84644.21,0.0,60,Active,BR026
1704,L001705,C01602,Education Loan,694244.0,14.94,60,2024-10-04,16494.16,496314.08,0,Active,BR010
1705,L001706,C01338,Home Loan,11633877.0,15.47,48,2025-05-07,326557.99,530905.3399999999,15,Active,BR006
1706,L001707,C00420,Business Loan,6635868.0,12.83,120,2023-08-20,98416.37,4962789.71,0,Active,BR018
1707,L001708,C02570,Personal Loan,711944.0,13.24,36,2025-10-01,24070.59,230532.2,0,Active,BR014
1708,L001709,C00431,Home Loan,569541.0,17.22,180,2023-07-02,8854.22,551832.56,0,Active,BR021
1709,L001710,C02102,Personal Loan,1279997.0,16.0,12,2021-12-03,116135.23,234779.93000000005,0,Active,BR017
1710,L001711,C03238,Personal Loan,527391.0,8.28,84,2021-12-30,8293.79,311752.46,0,Active,BR004
1711,L001712,C02512,Education Loan,1716713.0,11.29,60,2021-09-24,37574.26,739782.24,0,Active,BR003
1712,L001713,C00697,Personal Loan,470708.0,9.94,84,2025-10-04,7799.73,384910.97,0,Active,BR030
1713,L001714,C04037,Personal Loan,206970.0,16.55,180,2022-05-07,3119.5,178894.5,30,Active,BR026
1714,L001715,C02521,Personal Loan,868751.0,15.09,240,2024-03-30,11497.44,719284.28,0,Active,BR025
1715,L001716,C00623,Auto Loan,738557.0,12.26,180,2024-10-23,8987.84,477909.64,0,Active,BR003
1716,L001717,C03622,Education Loan,1242257.0,9.71,24,2024-10-15,57157.73,0.0,0,Active,BR006
1717,L001718,C04317,Auto Loan,2016140.0,14.94,180,2025-01-14,28134.83,1594117.55,30,Active,BR022
1718,L001719,C00200,Auto Loan,1256199.0,13.52,120,2026-06-29,19143.65,911613.3,0,Active,BR024
1719,L001720,C01253,Home Loan,5292319.0,12.1,120,2022-06-23,76235.66,4301255.42,0,Active,BR025
1720,L001721,C03698,Home Loan,14009192.0,16.75,240,2024-10-30,202827.82,10763946.88,0,Active,BR008
1721,L001722,C01731,Personal Loan,1320676.0,12.72,12,2020-07-07,117785.76,967318.72,0,Active,BR011
1722,L001723,C04316,Education Loan,2373696.0,11.85,48,2025-03-13,62333.84,379013.1200000001,0,Active,BR007
1723,L001724,C00515,Education Loan,1320789.0,17.37,60,2025-09-06,33088.35,1122258.9,0,Active,BR019
1724,L001725,C02273,Education Loan,176273.0,7.37,84,2022-01-02,2692.43,165503.28,0,Active,BR009
1725,L001726,C02277,Home Loan,8580927.0,9.51,240,2020-12-16,80041.54,6259722.34,0,Active,BR024
1726,L001727,C01840,Home Loan,5591761.0,9.02,240,2025-01-19,50382.47,4080286.9,0,Active,BR029
1727,L001728,C00084,Auto Loan,473285.0,14.94,180,2020-07-14,6604.6,440262.0,0,Active,BR017
1728,L001729,C00723,Auto Loan,1546124.0,8.05,120,2026-02-10,18799.62,1339328.18,0,Active,BR024
1729,L001730,C02794,Home Loan,10818375.0,16.19,120,2024-04-13,182505.01,4430699.649999999,90,NPA,BR005
1730,L001731,C00471,Business Loan,3335651.0,7.15,60,2020-03-12,66286.21,2606502.69,0,Active,BR029
1731,L001732,C02538,Auto Loan,358318.0,11.04,240,2023-10-26,3708.28,280444.12,0,Active,BR001
1732,L001733,C02832,Personal Loan,177451.0,15.55,12,2022-10-16,16062.52,113200.92,0,Active,BR017
1733,L001734,C00530,Personal Loan,1272178.0,10.55,12,2025-06-04,112170.34,1160007.66,60,Active,BR002
1734,L001735,C02063,Personal Loan,1796864.0,15.14,120,2020-07-17,14181.17,406358.39,5,Active,BR030
1735,L001736,C00698,Personal Loan,348492.0,12.91,240,2024-02-26,4060.52,336310.44,90,NPA,BR005
1736,L001737,C00928,Personal Loan,921184.0,14.76,84,2026-05-21,17652.05,674055.3,15,Active,BR013
1737,L001738,C04654,Home Loan,972962.0,7.88,180,2020-11-26,9230.85,963731.15,0,Active,BR001
1738,L001739,C00404,Personal Loan,1177063.0,17.03,60,2023-06-18,29272.04,913614.64,15,Active,BR024
1739,L001740,C00445,Personal Loan,766190.0,8.3,60,2026-02-28,15645.81,453273.8,0,Active,BR029
1740,L001741,C02987,Business Loan,1729307.0,14.55,24,2022-07-24,83479.04,894516.6000000001,0,Active,BR013
1741,L001742,C03144,Personal Loan,990898.0,9.81,240,2020-11-15,9437.98,754948.5,0,Active,BR029
1742,L001743,C04676,Home Loan,1720908.0,17.97,48,2025-03-09,50524.7,1114611.6,0,Active,BR030
1743,L001744,C03254,Education Loan,1492043.0,13.35,48,2022-08-06,40287.45,1089168.5,0,Active,BR022
1744,L001745,C00378,Auto Loan,651237.0,12.03,48,2024-10-08,17159.16,634077.84,0,Active,BR003
1745,L001746,C00981,Personal Loan,1324039.0,16.34,240,2022-07-05,18759.33,1230242.35,0,Active,BR009
1746,L001747,C04081,Auto Loan,1076281.0,7.97,48,2024-07-10,26260.01,577340.81,0,Active,BR008
1747,L001748,C04581,Auto Loan,622249.0,10.13,84,2022-02-11,10371.91,279975.97000000003,0,Active,BR029
1748,L001749,C00954,Business Loan,440797.0,14.16,48,2024-04-24,12080.84,368311.96,0,Active,BR003
1749,L001750,C03522,Personal Loan,634963.0,12.39,12,2021-01-17,56531.61,0.0,15,Active,BR016
1750,L001751,C00055,Education Loan,1740440.0,10.04,180,2025-09-30,18745.47,1440512.48,0,Active,BR012
1751,L001752,C04634,Personal Loan,65868.0,12.65,120,2023-01-30,969.93,59078.49,5,Active,BR021
1752,L001753,C03825,Auto Loan,834984.0,10.52,84,2021-08-18,14087.1,665938.8,0,Active,BR023
1753,L001754,C02082,Personal Loan,549688.0,11.24,48,2022-06-24,14271.13,364163.31,0,Active,BR030
1754,L001755,C03535,Education Loan,776248.0,10.4,84,2021-02-25,13047.64,763200.36,0,Active,BR020
1755,L001756,C01893,Personal Loan,716308.0,10.08,180,2024-01-26,7732.58,693110.26,0,Active,BR013
1756,L001757,C03058,Business Loan,614339.0,12.31,180,2020-11-21,7496.07,509394.02,0,Active,BR012
1757,L001758,C00689,Auto Loan,2931252.0,10.21,12,2025-06-03,257990.0,1899292.0,0,Active,BR020
1758,L001759,C01054,Personal Loan,641038.0,13.68,48,2021-04-03,17414.58,588794.26,0,Active,BR019
1759,L001760,C04532,Education Loan,441881.0,12.08,120,2026-04-03,6360.16,308317.64,90,NPA,BR018
1760,L001761,C01537,Personal Loan,458518.0,16.86,36,2020-02-18,16315.49,148523.69,30,Active,BR025
1761,L001762,C02942,Home Loan,7477986.0,13.66,180,2020-06-13,97885.09,4052007.85,0,Active,BR005
1762,L001763,C00694,Education Loan,489547.0,13.53,120,2025-01-13,7463.29,355207.78,0,Active,BR008
1763,L001764,C02212,Home Loan,1847346.0,14.18,12,2025-11-25,166024.37,851199.78,5,Active,BR009
1764,L001765,C04187,Auto Loan,1286723.0,8.65,36,2020-02-06,40708.17,0.0,0,Active,BR024
1765,L001766,C03727,Auto Loan,383994.0,8.68,240,2022-04-17,3376.26,313092.54,0,Active,BR024
1766,L001767,C04690,Auto Loan,1079278.0,14.3,36,2021-02-21,37044.62,560653.32,0,Active,BR003
1767,L001768,C03813,Home Loan,9990418.0,13.17,240,2021-11-03,118257.32,9280874.08,0,Active,BR011
1768,L001769,C03284,Education Loan,766899.0,15.55,48,2020-01-07,21557.79,572878.89,0,Active,BR014
1769,L001770,C04203,Home Loan,8634410.0,11.02,24,2025-05-12,402511.36,986694.16,0,Active,BR009
1770,L001771,C01139,Education Loan,595169.0,17.08,36,2025-06-11,21243.1,0.0,0,Active,BR014
1771,L001772,C03478,Auto Loan,1059254.0,16.61,12,2021-03-05,96413.06,0.0,0,Active,BR028
1772,L001773,C04337,Home Loan,14742499.0,7.42,180,2026-06-08,135995.44,13518540.04,15,Active,BR030
1773,L001774,C03501,Personal Loan,681313.0,8.0,36,2020-08-25,21349.87,339715.08,0,Active,BR023
1774,L001775,C01999,Education Loan,1867418.0,9.46,240,2023-01-03,17358.04,1607047.4,0,Active,BR015
1775,L001776,C02051,Personal Loan,207321.0,17.03,24,2026-05-19,10253.41,0.0,0,Active,BR018
1776,L001777,C01998,Education Loan,501613.0,9.77,24,2024-02-04,23093.68,432331.96,0,Active,BR025
1777,L001778,C01580,Personal Loan,115139.0,7.87,48,2021-05-20,2803.86,28219.34,5,Active,BR015
1778,L001779,C00657,Home Loan,6975643.0,14.19,12,2020-03-29,626946.66,6348696.34,5,Active,BR024
1779,L001780,C04687,Home Loan,1334033.0,13.9,60,2024-02-26,30971.5,373916.5,60,Active,BR014
1780,L001781,C02502,Education Loan,434988.0,8.5,120,2024-10-14,5393.23,381055.7,0,Active,BR020
1781,L001782,C01930,Home Loan,1836579.0,15.52,84,2021-01-27,35977.95,1692667.2,30,Active,BR026
1782,L001783,C03709,Auto Loan,2661815.0,8.9,24,2020-02-16,121482.24,0.0,0,Active,BR002
1783,L001784,C03840,Home Loan,13307310.0,13.48,60,2024-09-02,306062.06,2289075.84,0,Active,BR009
1784,L001785,C04947,Auto Loan,410036.0,8.12,84,2020-11-22,6415.45,403620.55,0,Active,BR007
1785,L001786,C04951,Business Loan,3594877.0,9.49,180,2024-01-18,37516.9,2807022.1,0,Active,BR015
1786,L001787,C01367,Home Loan,1496233.0,10.89,36,2024-06-12,48906.84,860444.0800000001,15,Active,BR007
1787,L001788,C03796,Auto Loan,2021646.0,14.68,48,2021-10-14,55936.53,1741963.35,0,Active,BR022
1788,L001789,C03958,Home Loan,3141460.0,14.66,120,2021-10-28,50030.64,2791245.52,0,Active,BR009
1789,L001790,C00817,Business Loan,1250775.0,9.44,240,2022-01-02,11609.9,856038.4,15,Active,BR014
1790,L001791,C03556,Business Loan,2818006.0,17.88,60,2026-01-14,71375.0,819506.0,90,Active,BR003
1791,L001792,C02707,Home Loan,11727274.0,8.16,60,2023-11-20,238685.84,8146986.4,15,Active,BR004
1792,L001793,C02555,Home Loan,2948554.0,11.87,12,2021-03-19,261796.17,2163165.49,0,Active,BR008
1793,L001794,C01444,Home Loan,5827170.0,8.56,48,2024-02-19,143794.98,1800910.5599999996,0,Active,BR001
1794,L001795,C04193,Home Loan,14673130.0,14.6,120,2025-06-03,233147.54,10010179.2,0,Active,BR018
1795,L001796,C01853,Education Loan,100152.0,10.73,48,2026-02-19,2575.37,76973.67,0,Active,BR021
1796,L001797,C00439,Education Loan,109885.0,16.62,120,2020-03-29,1883.4,68450.2,0,Active,BR027
1797,L001798,C01374,Auto Loan,2654165.0,17.63,84,2024-09-06,55210.69,2212479.48,0,Active,BR029
1798,L001799,C01320,Home Loan,14361728.0,8.22,240,2024-12-26,122101.05,13262818.55,0,Active,BR013
1799,L001800,C04912,Home Loan,13622032.0,11.37,240,2024-12-21,144051.12,9588600.64,0,Active,BR006
1800,L001801,C01977,Business Loan,5025583.0,9.01,48,2024-01-15,125085.71,1398097.4099999997,0,Active,BR018
1801,L001802,C00374,Business Loan,1806646.0,8.49,120,2021-12-06,22390.16,1493183.76,0,Active,BR024
1802,L001803,C00109,Auto Loan,303748.0,13.88,48,2020-11-03,8282.09,104977.84,15,Active,BR020
1803,L001804,C03579,Auto Loan,2519466.0,12.16,24,2026-05-25,118788.35,0.0,0,Active,BR011
1804,L001805,C02656,Auto Loan,908909.0,13.56,180,2025-11-08,11836.82,506457.12,90,Active,BR013
