,Account_ID,Customer_ID,Account_Type,Open_Date,Balance,Account_Status,Branch_ID,Opening_Channel
3842,A003843,C02976,FIXED DEPOSIT,2018-02-21,15784.59,CLOSED,BR004,ONLINE
3843,A003844,C02976,CURRENT,2021-05-04,120070.69,CLOSED,BR004,BRANCH
3844,A003845,C02977,SALARY,2021-11-24,3435.32,CLOSED,BR007,ONLINE
3845,A003846,C02978,SAVINGS,2018-06-09,7669.13,DORMANT,BR017,ONLINE
3846,A003847,C02979,SAVINGS,2023-05-10,4635.37,ACTIVE,BR021,AGENT
3847,A003848,C02980,SALARY,2022-11-04,68396.33,CLOSED,BR022,ONLINE
3848,A003849,C02981,SAVINGS,2019-06-24,7752.51,ACTIVE,BR027,AGENT
3849,A003850,C02982,FIXED DEPOSIT,2024-09-29,14353.56,ACTIVE,BR011,AGENT
3850,A003851,C02982,SAVINGS,2019-09-17,10661.34,CLOSED,BR011,AGENT
3851,A003852,C02983,SALARY,2018-12-01,181188.12,CLOSED,BR015,BRANCH
3852,A003853,C02984,SAVINGS,2018-11-23,4003.66,ACTIVE,BR015,BRANCH
3853,A003854,C02984,FIXED DEPOSIT,2025-01-30,30429.19,ACTIVE,BR015,ONLINE
3854,A003855,C02984,FIXED DEPOSIT,2026-04-05,153716.76,DORMANT,BR015,AGENT
3855,A003856,C02985,SALARY,2017-10-03,14887.34,ACTIVE,BR004,BRANCH
3856,A003857,C02985,CURRENT,2022-10-28,38814.77,ACTIVE,BR004,ONLINE
3857,A003858,C02986,SAVINGS,2023-11-21,19334.03,ACTIVE,BR019,ONLINE
3858,A003859,C02987,SAVINGS,2019-11-04,6490.39,DORMANT,BR013,BRANCH
3859,A003860,C02988,SAVINGS,2025-11-09,,ACTIVE,BR014,AGENT
3860,A003861,C02989,CURRENT,2022-06-04,3727.75,ACTIVE,BR010,BRANCH
3861,A003862,C02990,FIXED DEPOSIT,2022-07-22,101770.58,DORMANT,BR004,AGENT
3862,A003863,C02991,FIXED DEPOSIT,2021-08-29,158864.58,DORMANT,BR023,AGENT
3863,A003864,C02992,SALARY,2025-05-16,21072.02,ACTIVE,BR027,ONLINE
3864,A003865,C02993,CURRENT,2025-11-16,53913.39,ACTIVE,BR010,AGENT
3865,A003866,C02994,SAVINGS,2024-10-17,36845.27,DORMANT,BR030,ONLINE
3866,A003867,C02995,FIXED DEPOSIT,2018-08-16,75759.24,DORMANT,BR021,ONLINE
3867,A003868,C02996,FIXED DEPOSIT,2022-09-09,175807.06,ACTIVE,BR029,AGENT
3868,A003869,C02997,SAVINGS,2018-08-27,11899.98,DORMANT,BR021,ONLINE
3869,A003870,C02998,SALARY,2020-12-21,12781.68,DORMANT,BR021,AGENT
3870,A003871,C02998,CURRENT,2019-09-16,169165.9,ACTIVE,BR021,ONLINE
3871,A003872,C02998,FIXED DEPOSIT,2023-07-26,120583.27,CLOSED,BR021,AGENT
3872,A003873,C02999,SALARY,2020-08-04,36889.13,CLOSED,BR007,AGENT
3873,A003874,C03000,SALARY,2024-05-13,44252.35,DORMANT,BR008,ONLINE
3874,A003875,C03001,SAVINGS,2023-02-26,29675.52,ACTIVE,BR013,AGENT
3875,A003876,C03002,FIXED DEPOSIT,2026-03-28,43088.22,ACTIVE,BR028,ONLINE
3876,A003877,C03003,SALARY,2024-12-21,11763.48,CLOSED,BR029,BRANCH
3877,A003878,C03004,SALARY,2023-07-14,11346.14,ACTIVE,BR023,BRANCH
3878,A003879,C03005,SAVINGS,2017-04-30,63090.9,DORMANT,BR025,ONLINE
3879,A003880,C03006,SALARY,2019-05-02,3375.31,ACTIVE,BR003,ONLINE
3880,A003881,C03007,FIXED DEPOSIT,2022-04-06,1748813.51,ACTIVE,BR023,ONLINE
3881,A003882,C03008,SAVINGS,2025-12-04,42264.18,DORMANT,BR025,BRANCH
3882,A003883,C03008,CURRENT,2023-02-04,42570.74,DORMANT,BR025,ONLINE
3883,A003884,C03008,SALARY,2020-12-23,97187.7,CLOSED,BR025,BRANCH
3884,A003885,C03009,SALARY,2025-07-08,19127.91,CLOSED,BR012,BRANCH
3885,A003886,C03010,FIXED DEPOSIT,2022-10-04,22837.06,ACTIVE,BR029,ONLINE
3886,A003887,C03011,FIXED DEPOSIT,2024-11-24,93205.23,ACTIVE,BR014,AGENT
3887,A003888,C03012,SALARY,2023-11-21,22100.81,ACTIVE,BR003,ONLINE
3888,A003889,C03013,CURRENT,2022-12-03,20285.78,ACTIVE,BR003,BRANCH
3889,A003890,C03014,SAVINGS,2026-03-13,48827.0,DORMANT,BR021,BRANCH
3890,A003891,C03015,SAVINGS,2025-08-28,28339.92,DORMANT,BR029,ONLINE
3891,A003892,C03016,SAVINGS,2022-07-21,72316.78,DORMANT,BR009,ONLINE
3892,A003893,C03016,CURRENT,2019-03-10,61804.12,ACTIVE,BR009,BRANCH
3893,A003894,C03017,CURRENT,2020-09-21,8377.11,ACTIVE,BR022,BRANCH
3894,A003895,C03018,CURRENT,2023-08-10,10780.54,ACTIVE,BR021,BRANCH
3895,A003896,C03019,CURRENT,2026-02-16,48195.98,DORMANT,BR008,ONLINE
3896,A003897,C03019,FIXED DEPOSIT,2026-02-04,40340.68,CLOSED,BR008,ONLINE
3897,A003898,C03020,SAVINGS,2025-02-15,8639.01,ACTIVE,BR005,BRANCH
3898,A003899,C03021,CURRENT,2023-11-23,8308.15,DORMANT,BR013,BRANCH
3899,A003900,C03021,SAVINGS,2026-05-05,92279.81,ACTIVE,BR013,BRANCH
3900,A003901,C03021,FIXED DEPOSIT,2019-04-14,34868.03,CLOSED,BR013,BRANCH
3901,A003902,C03022,SAVINGS,2020-11-14,9224.5,CLOSED,BR014,AGENT
3902,A003903,C03023,FIXED DEPOSIT,2026-03-23,135846.7,DORMANT,BR029,AGENT
3903,A003904,C03024,CURRENT,2022-07-07,7815.49,DORMANT,BR029,ONLINE
3904,A003905,C03024,CURRENT,2017-02-25,25620.62,DORMANT,BR029,BRANCH
3905,A003906,C03025,FIXED DEPOSIT,2026-04-05,103154.81,DORMANT,BR015,AGENT
3906,A003907,C03026,FIXED DEPOSIT,2022-11-16,47213.9,CLOSED,BR020,BRANCH
3907,A003908,C03027,FIXED DEPOSIT,2017-06-29,61998.35,DORMANT,BR029,ONLINE
3908,A003909,C03027,CURRENT,2021-12-10,5148.77,ACTIVE,BR029,BRANCH
3909,A003910,C03028,SAVINGS,2019-12-08,33685.79,ACTIVE,BR022,ONLINE
3910,A003911,C03029,SALARY,2017-06-16,47768.05,DORMANT,BR008,ONLINE
3911,A003912,C03030,FIXED DEPOSIT,2021-07-07,143973.84,ACTIVE,BR028,BRANCH
3912,A003913,C03031,CURRENT,2024-05-19,62455.33,DORMANT,BR030,BRANCH
3913,A003914,C03032,SAVINGS,2023-05-16,7423.41,ACTIVE,BR027,ONLINE
3914,A003915,C03032,CURRENT,2021-09-07,138304.07,CLOSED,BR027,AGENT
3915,A003916,C03033,CURRENT,2021-08-12,32288.55,CLOSED,BR001,ONLINE
3916,A003917,C03034,CURRENT,2022-07-11,7565.05,CLOSED,BR025,AGENT
3917,A003918,C03034,SAVINGS,2025-09-25,39254.72,ACTIVE,BR025,ONLINE
3918,A003919,C03035,FIXED DEPOSIT,2024-02-14,125328.9,ACTIVE,BR007,ONLINE
3919,A003920,C03036,SALARY,2020-08-23,12166.44,ACTIVE,BR020,ONLINE
3920,A003921,C03037,SALARY,2021-01-06,40484.08,DORMANT,BR023,ONLINE
3921,A003922,C03037,CURRENT,2022-04-08,143529.7,ACTIVE,BR023,BRANCH
3922,A003923,C03038,SAVINGS,2026-06-10,6850.42,CLOSED,BR024,BRANCH
3923,A003924,C03039,SALARY,2023-08-10,10771.94,DORMANT,BR013,BRANCH
3924,A003925,C03040,SALARY,2020-11-13,16422.83,DORMANT,BR018,BRANCH
3925,A003926,C03041,CURRENT,2023-12-07,41460.54,ACTIVE,BR010,AGENT
3926,A003927,C03042,FIXED DEPOSIT,2022-10-08,46667.86,DORMANT,BR026,BRANCH
3927,A003928,C03043,SALARY,2017-12-30,6588.75,ACTIVE,BR016,BRANCH
3928,A003929,C03043,CURRENT,2026-05-03,15934.92,ACTIVE,BR016,AGENT
3929,A003930,C03044,SAVINGS,2020-09-22,10252.56,CLOSED,BR025,BRANCH
3930,A003931,C03045,SALARY,2024-11-17,2478.03,DORMANT,BR027,AGENT
3931,A003932,C03046,SALARY,2022-05-18,52867.22,CLOSED,BR020,ONLINE
3932,A003933,C03047,FIXED DEPOSIT,2018-04-20,46429.4,ACTIVE,BR023,AGENT
3933,A003934,C03048,FIXED DEPOSIT,2021-04-02,142836.61,ACTIVE,BR017,BRANCH
3934,A003935,C03049,CURRENT,2025-10-24,48602.65,ACTIVE,BR024,BRANCH
3935,A003936,C03050,SAVINGS,2024-03-08,16003.47,DORMANT,BR009,BRANCH
3936,A003937,C03051,SAVINGS,2017-04-28,29190.22,CLOSED,BR009,AGENT
3937,A003938,C03052,FIXED DEPOSIT,2025-05-17,25743.19,ACTIVE,BR016,ONLINE
3938,A003939,C03053,SAVINGS,2019-09-01,8541.0,ACTIVE,BR004,AGENT
3939,A003940,C03053,CURRENT,2025-03-22,32284.94,DORMANT,BR004,ONLINE
3940,A003941,C03054,FIXED DEPOSIT,2019-11-29,89964.77,DORMANT,BR012,BRANCH
3941,A003942,C03055,CURRENT,2023-08-10,5136.33,ACTIVE,BR013,ONLINE
3942,A003943,C03055,CURRENT,2019-11-11,83114.7,DORMANT,BR013,ONLINE
3943,A003944,C03055,CURRENT,2024-06-30,97665.25,CLOSED,BR013,ONLINE
3944,A003945,C03056,CURRENT,2018-02-07,3277.31,DORMANT,BR020,ONLINE
3945,A003946,C03056,FIXED DEPOSIT,2025-02-27,287622.56,ACTIVE,BR020,ONLINE
3946,A003947,C03057,CURRENT,2023-11-11,56563.18,CLOSED,BR006,BRANCH
3947,A003948,C03057,CURRENT,2021-07-15,22037.48,DORMANT,BR006,AGENT
3948,A003949,C03058,SALARY,2025-11-02,72230.62,ACTIVE,BR012,ONLINE
3949,A003950,C03058,FIXED DEPOSIT,2025-04-16,24638.59,ACTIVE,BR012,ONLINE
3950,A003951,C03059,SAVINGS,2024-07-26,26155.33,CLOSED,BR006,AGENT
3951,A003952,C03060,SAVINGS,2025-03-14,38161.42,DORMANT,BR005,ONLINE
3952,A003953,C03061,FIXED DEPOSIT,2023-08-02,14290.38,CLOSED,BR005,AGENT
3953,A003954,C03062,CURRENT,2018-09-10,7694.1,CLOSED,BR022,ONLINE
3954,A003955,C03062,SALARY,2017-03-22,39252.88,ACTIVE,BR022,AGENT
3955,A003956,C03063,SALARY,2019-10-10,19596.84,DORMANT,BR020,AGENT
3956,A003957,C03064,FIXED DEPOSIT,2018-01-17,30836.2,CLOSED,BR010,BRANCH
3957,A003958,C03065,SALARY,2022-07-16,4618.72,ACTIVE,BR011,BRANCH
3958,A003959,C03066,SAVINGS,2021-03-03,63418.54,CLOSED,BR008,BRANCH
3959,A003960,C03067,SALARY,2019-09-01,49796.84,ACTIVE,BR030,ONLINE
3960,A003961,C03067,SALARY,2025-08-14,37134.56,CLOSED,BR030,ONLINE
3961,A003962,C03068,SAVINGS,2017-03-12,5263.69,DORMANT,BR015,ONLINE
3962,A003963,C03069,FIXED DEPOSIT,2017-06-12,32586.08,DORMANT,BR006,ONLINE
3963,A003964,C03069,SAVINGS,2021-08-16,22987.02,ACTIVE,BR006,BRANCH
3964,A003965,C03069,FIXED DEPOSIT,2021-02-08,54051.61,CLOSED,BR006,BRANCH
3965,A003966,C03070,CURRENT,2025-06-05,3319.83,ACTIVE,BR022,ONLINE
3966,A003967,C03071,SALARY,2026-05-10,14999.29,DORMANT,BR016,AGENT
3967,A003968,C03072,CURRENT,2019-04-17,45661.42,DORMANT,BR013,BRANCH
3968,A003969,C03072,SALARY,2018-10-05,28869.4,DORMANT,BR013,BRANCH
3969,A003970,C03072,SALARY,2023-10-05,15949.68,CLOSED,BR013,ONLINE
3970,A003971,C03073,SAVINGS,2026-02-23,531842.87,ACTIVE,BR014,AGENT
3971,A003972,C03074,SAVINGS,2026-06-05,20970.23,ACTIVE,BR011,BRANCH
3972,A003973,C03075,FIXED DEPOSIT,2024-11-17,187126.62,DORMANT,BR015,ONLINE
3973,A003974,C03075,SAVINGS,2022-02-08,61368.29,CLOSED,BR015,BRANCH
3974,A003975,C03076,CURRENT,2022-05-08,5777.32,DORMANT,BR006,BRANCH
3975,A003976,C03077,FIXED DEPOSIT,2025-10-13,1003666.59,CLOSED,BR011,BRANCH
3976,A003977,C03078,FIXED DEPOSIT,2025-12-07,10000.0,ACTIVE,BR024,ONLINE
3977,A003978,C03079,SAVINGS,2021-07-11,14079.43,ACTIVE,BR027,AGENT
3978,A003979,C03080,SALARY,2024-03-16,4671.91,DORMANT,BR024,BRANCH
3979,A003980,C03081,SAVINGS,2024-12-07,16614.74,ACTIVE,BR025,AGENT
3980,A003981,C03082,FIXED DEPOSIT,2020-12-29,148865.55,CLOSED,BR002,ONLINE
3981,A003982,C03082,SALARY,2019-08-05,46797.84,CLOSED,BR002,BRANCH
3982,A003983,C03083,SAVINGS,2026-05-14,99454.82,ACTIVE,BR013,BRANCH
3983,A003984,C03084,SALARY,2022-09-07,10920.35,ACTIVE,BR010,BRANCH
3984,A003985,C03085,FIXED DEPOSIT,2018-08-18,10000.0,ACTIVE,BR018,ONLINE
3985,A003986,C03085,SAVINGS,2025-08-19,12409.37,DORMANT,BR018,BRANCH
3986,A003987,C03085,SALARY,2018-05-06,82709.64,ACTIVE,BR018,BRANCH
3987,A003988,C03086,CURRENT,2025-07-22,16663.36,ACTIVE,BR021,ONLINE
3988,A003989,C03087,CURRENT,2020-10-21,39340.29,DORMANT,BR001,BRANCH
3989,A003990,C03088,SAVINGS,2019-05-07,75459.47,ACTIVE,BR021,AGENT
3990,A003991,C03089,FIXED DEPOSIT,2019-07-24,78469.84,DORMANT,BR016,ONLINE
3991,A003992,C03089,FIXED DEPOSIT,2026-02-13,265529.28,ACTIVE,BR016,AGENT
3992,A003993,C03090,SALARY,2026-03-12,74960.92,CLOSED,BR014,BRANCH
3993,A003994,C03091,SAVINGS,2021-12-17,142313.03,ACTIVE,BR010,ONLINE
3994,A003995,C03092,FIXED DEPOSIT,2024-09-19,34295.41,ACTIVE,BR027,ONLINE
3995,A003996,C03093,SALARY,2022-03-09,30574.98,ACTIVE,BR029,AGENT
3996,A003997,C03093,CURRENT,2019-08-21,19638.3,DORMANT,BR029,AGENT
3997,A003998,C03093,SALARY,2023-11-28,618.17,DORMANT,BR029,BRANCH
3998,A003999,C03094,CURRENT,2024-05-28,18292.42,CLOSED,BR006,AGENT
3999,A004000,C03095,SALARY,2023-05-28,130239.61,DORMANT,BR017,BRANCH
4000,A004001,C03096,SAVINGS,2025-08-17,4401.3,CLOSED,BR014,BRANCH
4001,A004002,C03097,SALARY,2023-02-06,10236.81,CLOSED,BR002,BRANCH
4002,A004003,C03097,CURRENT,2020-04-26,56656.39,ACTIVE,BR002,AGENT
4003,A004004,C03098,SALARY,2022-02-22,11906.35,ACTIVE,BR014,BRANCH
4004,A004005,C03099,SAVINGS,2019-03-27,135596.25,ACTIVE,BR005,AGENT
4005,A004006,C03100,SALARY,2026-02-04,12539.76,ACTIVE,BR017,AGENT
4006,A004007,C03101,SALARY,2021-09-13,9070.01,ACTIVE,BR016,ONLINE
4007,A004008,C03102,FIXED DEPOSIT,2020-08-21,269028.28,CLOSED,BR011,AGENT
4008,A004009,C03103,FIXED DEPOSIT,2020-06-07,46464.28,ACTIVE,BR013,AGENT
4009,A004010,C03104,SAVINGS,2019-05-13,31474.49,CLOSED,BR013,AGENT
4010,A004011,C03105,SAVINGS,2026-05-22,274116.54,ACTIVE,BR009,ONLINE
4011,A004012,C03106,SALARY,2020-06-03,75410.84,CLOSED,BR020,BRANCH
4012,A004013,C03107,SALARY,2017-04-11,12502.06,ACTIVE,BR026,BRANCH
4013,A004014,C03108,SALARY,2020-05-22,7993.03,CLOSED,BR004,BRANCH
4014,A004015,C03109,CURRENT,2017-08-18,12309.6,ACTIVE,BR022,BRANCH
4015,A004016,C03110,SAVINGS,2018-12-27,78728.19,ACTIVE,BR024,ONLINE
4016,A004017,C03110,FIXED DEPOSIT,2019-09-16,58730.55,ACTIVE,BR024,AGENT
4017,A004018,C03111,SAVINGS,2019-03-14,39079.76,ACTIVE,BR010,AGENT
4018,A004019,C03112,SALARY,2025-02-21,1324.51,ACTIVE,BR007,ONLINE
4019,A004020,C03113,SAVINGS,2023-05-10,17428.84,ACTIVE,BR029,ONLINE
4020,A004021,C03114,SALARY,2025-06-22,26544.37,ACTIVE,BR024,BRANCH
4021,A004022,C03115,CURRENT,2023-01-22,25666.77,ACTIVE,BR015,BRANCH
4022,A004023,C03116,FIXED DEPOSIT,2018-07-03,39569.87,ACTIVE,BR005,ONLINE
4023,A004024,C03117,SALARY,2019-10-10,228624.65,ACTIVE,BR020,AGENT
4024,A004025,C03118,SAVINGS,2021-04-07,38644.47,CLOSED,BR015,ONLINE
4025,A004026,C03118,FIXED DEPOSIT,2017-08-01,78791.11,ACTIVE,BR015,BRANCH
4026,A004027,C03119,FIXED DEPOSIT,2019-01-23,11568.13,DORMANT,BR011,ONLINE
4027,A004028,C03120,CURRENT,2019-09-27,6569.46,ACTIVE,BR011,BRANCH
4028,A004029,C03121,FIXED DEPOSIT,2017-06-30,259331.49,ACTIVE,BR002,ONLINE
4029,A004030,C03122,SAVINGS,2024-01-04,26179.97,ACTIVE,BR030,ONLINE
4030,A004031,C03123,SALARY,2022-10-16,47345.4,ACTIVE,BR026,AGENT
4031,A004032,C03124,CURRENT,2018-11-22,1087.22,CLOSED,BR014,AGENT
4032,A004033,C03125,CURRENT,2020-04-18,13314.74,ACTIVE,BR025,BRANCH
4033,A004034,C03125,SALARY,2024-03-15,16217.91,DORMANT,BR025,BRANCH
4034,A004035,C03125,SAVINGS,2023-05-12,93408.57,ACTIVE,BR025,AGENT
4035,A004036,C03126,CURRENT,2022-10-19,12297.32,CLOSED,BR019,ONLINE
4036,A004037,C03127,SALARY,2020-01-05,76054.69,CLOSED,BR010,BRANCH
4037,A004038,C03128,SALARY,2017-07-16,17737.22,CLOSED,BR012,BRANCH
4038,A004039,C03129,FIXED DEPOSIT,2018-07-12,89508.93,CLOSED,BR012,AGENT
4039,A004040,C03130,SALARY,2018-11-17,29430.66,ACTIVE,BR005,AGENT
4040,A004041,C03131,CURRENT,2024-01-01,15914.44,CLOSED,BR015,AGENT
4041,A004042,C03132,SALARY,2024-07-27,20079.76,DORMANT,BR025,ONLINE
4042,A004043,C03133,CURRENT,2017-08-30,15607.83,ACTIVE,BR030,BRANCH
4043,A004044,C03133,SAVINGS,2017-11-11,155396.34,ACTIVE,BR030,ONLINE
4044,A004045,C03134,SALARY,2021-05-15,44711.78,ACTIVE,BR019,BRANCH
4045,A004046,C03135,SAVINGS,2024-08-14,2116.9,DORMANT,BR002,AGENT
4046,A004047,C03135,SALARY,2020-08-16,16975.39,CLOSED,BR002,ONLINE
4047,A004048,C03136,SALARY,2022-11-28,42205.24,ACTIVE,BR017,ONLINE
4048,A004049,C03137,CURRENT,2024-12-21,776.58,CLOSED,BR030,BRANCH
4049,A004050,C03138,FIXED DEPOSIT,2017-06-12,71898.66,DORMANT,BR025,AGENT
4050,A004051,C03139,SAVINGS,2019-09-17,2920.75,ACTIVE,BR016,AGENT
4051,A004052,C03140,CURRENT,2020-05-26,28982.0,DORMANT,BR013,BRANCH
4052,A004053,C03140,FIXED DEPOSIT,2022-10-19,748512.51,ACTIVE,BR013,ONLINE
4053,A004054,C03141,FIXED DEPOSIT,2022-10-25,10000.0,ACTIVE,BR007,BRANCH
4054,A004055,C03141,SALARY,2025-11-14,54503.59,ACTIVE,BR007,AGENT
4055,A004056,C03142,SALARY,2017-12-15,9505.17,ACTIVE,BR024,AGENT
4056,A004057,C03142,SALARY,2026-03-13,33608.57,CLOSED,BR024,BRANCH
4057,A004058,C03143,CURRENT,2017-05-19,5597.33,ACTIVE,BR004,AGENT
4058,A004059,C03144,FIXED DEPOSIT,2023-05-09,121177.18,ACTIVE,BR029,ONLINE
4059,A004060,C03144,CURRENT,2018-07-26,27406.49,ACTIVE,BR029,ONLINE
4060,A004061,C03145,CURRENT,2022-06-11,44398.89,ACTIVE,BR005,AGENT
4061,A004062,C03146,FIXED DEPOSIT,2020-03-08,141960.13,CLOSED,BR025,AGENT
4062,A004063,C03147,SALARY,2025-03-31,9570.66,ACTIVE,BR010,BRANCH
4063,A004064,C03148,CURRENT,2024-03-16,3113.05,CLOSED,BR006,BRANCH
4064,A004065,C03149,SAVINGS,2025-01-16,159399.46,CLOSED,BR018,ONLINE
4065,A004066,C03150,SALARY,2021-08-20,45164.24,ACTIVE,BR016,BRANCH
4066,A004067,C03150,SALARY,2021-04-16,42331.89,CLOSED,BR016,BRANCH
4067,A004068,C03151,FIXED DEPOSIT,2020-05-03,31024.67,ACTIVE,BR001,AGENT
4068,A004069,C03151,SAVINGS,2023-08-12,9925.56,DORMANT,BR001,BRANCH
4069,A004070,C03152,SALARY,2020-02-17,10972.69,ACTIVE,BR026,ONLINE
4070,A004071,C03153,CURRENT,2017-01-31,11326.27,ACTIVE,BR025,BRANCH
4071,A004072,C03154,SALARY,2017-03-12,23602.35,DORMANT,BR010,BRANCH
4072,A004073,C03154,SALARY,2019-05-30,47269.79,ACTIVE,BR010,BRANCH
4073,A004074,C03155,SALARY,2025-01-18,98494.7,ACTIVE,BR022,AGENT
4074,A004075,C03156,FIXED DEPOSIT,2019-04-29,35974.04,ACTIVE,BR021,AGENT
4075,A004076,C03157,SAVINGS,2020-01-25,26786.61,CLOSED,BR021,BRANCH
4076,A004077,C03158,CURRENT,2017-01-25,52426.11,ACTIVE,BR029,BRANCH
4077,A004078,C03158,CURRENT,2023-06-02,7888.54,CLOSED,BR029,ONLINE
4078,A004079,C03159,FIXED DEPOSIT,2020-02-23,187553.36,ACTIVE,BR028,ONLINE
4079,A004080,C03160,CURRENT,2019-07-24,1914.78,CLOSED,BR003,ONLINE
4080,A004081,C03161,SAVINGS,2022-10-14,25024.01,ACTIVE,BR011,AGENT
4081,A004082,C03162,CURRENT,2020-06-19,40748.35,DORMANT,BR022,AGENT
4082,A004083,C03163,SALARY,2019-10-11,123432.15,DORMANT,BR020,BRANCH
4083,A004084,C03164,FIXED DEPOSIT,2022-07-07,74300.81,CLOSED,BR019,BRANCH
4084,A004085,C03165,CURRENT,2022-09-02,10195.7,CLOSED,BR028,AGENT
4085,A004086,C03165,SALARY,2021-04-16,5514.13,CLOSED,BR028,AGENT
4086,A004087,C03166,CURRENT,2023-02-13,7632.9,DORMANT,BR007,AGENT
4087,A004088,C03167,CURRENT,2019-04-04,14589.04,DORMANT,BR026,BRANCH
4088,A004089,C03167,FIXED DEPOSIT,2018-01-07,25088.42,DORMANT,BR026,ONLINE
4089,A004090,C03168,SAVINGS,2020-05-20,11490.3,DORMANT,BR029,AGENT
4090,A004091,C03168,SAVINGS,2024-11-01,6423.26,CLOSED,BR029,BRANCH
4091,A004092,C03168,FIXED DEPOSIT,2023-02-02,43636.5,ACTIVE,BR029,AGENT
4092,A004093,C03169,FIXED DEPOSIT,2019-10-14,23199.26,ACTIVE,BR003,AGENT
4093,A004094,C03170,SAVINGS,2021-05-01,173319.48,ACTIVE,BR017,ONLINE
4094,A004095,C03171,SALARY,2021-05-12,95534.52,ACTIVE,BR026,BRANCH
4095,A004096,C03172,FIXED DEPOSIT,2022-07-31,124919.61,ACTIVE,BR022,ONLINE
4096,A004097,C03173,SAVINGS,2019-09-16,17426.72,CLOSED,BR004,AGENT
4097,A004098,C03173,FIXED DEPOSIT,2023-12-01,24857.62,CLOSED,BR004,AGENT
4098,A004099,C03174,SALARY,2021-07-08,164376.46,ACTIVE,BR003,BRANCH
4099,A004100,C03174,CURRENT,2018-12-31,5673.73,ACTIVE,BR003,ONLINE
4100,A004101,C03175,CURRENT,2024-03-01,11441.82,ACTIVE,BR024,ONLINE
4101,A004102,C03175,FIXED DEPOSIT,2021-10-19,25763.08,CLOSED,BR024,ONLINE
4102,A004103,C03176,SAVINGS,2023-05-02,95937.5,ACTIVE,BR009,ONLINE
4103,A004104,C03177,FIXED DEPOSIT,2023-10-08,33950.1,ACTIVE,BR022,BRANCH
4104,A004105,C03177,CURRENT,2020-12-28,4145.37,ACTIVE,BR022,BRANCH
4105,A004106,C03178,FIXED DEPOSIT,2017-08-10,720350.18,ACTIVE,BR004,ONLINE
4106,A004107,C03179,FIXED DEPOSIT,2020-07-28,10748.38,ACTIVE,BR010,BRANCH
4107,A004108,C03180,FIXED DEPOSIT,2017-04-30,86146.12,ACTIVE,BR018,BRANCH
4108,A004109,C03181,SAVINGS,2025-09-30,5411.6,ACTIVE,BR009,ONLINE
4109,A004110,C03182,FIXED DEPOSIT,2022-02-04,153887.37,ACTIVE,BR025,ONLINE
4110,A004111,C03183,FIXED DEPOSIT,2022-09-08,16469.2,DORMANT,BR003,BRANCH
4111,A004112,C03183,SALARY,2025-11-03,119618.43,ACTIVE,BR003,ONLINE
4112,A004113,C03183,FIXED DEPOSIT,2021-09-15,65795.76,CLOSED,BR003,BRANCH
4113,A004114,C03184,FIXED DEPOSIT,2024-06-07,79431.15,DORMANT,BR008,ONLINE
4114,A004115,C03184,FIXED DEPOSIT,2018-01-09,17194.68,ACTIVE,BR008,ONLINE
4115,A004116,C03184,FIXED DEPOSIT,2025-11-24,124468.8,CLOSED,BR008,ONLINE
4116,A004117,C03185,SALARY,2019-10-08,50533.08,ACTIVE,BR026,AGENT
4117,A004118,C03186,CURRENT,2020-08-08,20398.57,CLOSED,BR020,BRANCH
4118,A004119,C03186,FIXED DEPOSIT,2024-11-05,54204.99,ACTIVE,BR020,ONLINE
4119,A004120,C03187,CURRENT,2018-06-11,112808.54,CLOSED,BR011,BRANCH
4120,A004121,C03188,FIXED DEPOSIT,2023-09-04,233853.83,ACTIVE,BR010,BRANCH
4121,A004122,C03188,SALARY,2017-11-20,18425.64,ACTIVE,BR010,AGENT
4122,A004123,C03189,SAVINGS,2022-07-27,53673.65,ACTIVE,BR001,BRANCH
4123,A004124,C03190,CURRENT,2025-01-05,259971.76,DORMANT,BR016,BRANCH
4124,A004125,C03190,CURRENT,2021-10-31,41496.46,DORMANT,BR016,ONLINE
4125,A004126,C03191,SALARY,2020-06-09,1100.62,CLOSED,BR020,AGENT
4126,A004127,C03192,SALARY,2021-01-05,93523.16,CLOSED,BR004,ONLINE
4127,A004128,C03193,FIXED DEPOSIT,2023-12-08,254081.45,DORMANT,BR005,BRANCH
4128,A004129,C03194,FIXED DEPOSIT,2022-10-20,31917.16,DORMANT,BR019,ONLINE
4129,A004130,C03194,CURRENT,2022-06-17,143562.03,DORMANT,BR019,ONLINE
4130,A004131,C03195,FIXED DEPOSIT,2023-06-10,28139.66,CLOSED,BR006,ONLINE
4131,A004132,C03196,SAVINGS,2022-08-05,77931.48,ACTIVE,BR002,AGENT
4132,A004133,C03197,SALARY,2022-03-16,7821.66,DORMANT,BR010,AGENT
4133,A004134,C03198,CURRENT,2023-04-26,28431.7,ACTIVE,BR008,BRANCH
4134,A004135,C03199,FIXED DEPOSIT,2025-03-13,135766.0,ACTIVE,BR010,ONLINE
4135,A004136,C03200,CURRENT,2021-04-16,19967.89,ACTIVE,BR010,BRANCH
4136,A004137,C03201,FIXED DEPOSIT,2023-05-01,52184.69,ACTIVE,BR016,BRANCH
4137,A004138,C03201,SAVINGS,2017-07-23,45758.75,ACTIVE,BR016,ONLINE
4138,A004139,C03202,CURRENT,2022-06-17,19815.18,ACTIVE,BR022,ONLINE
4139,A004140,C03203,SAVINGS,2024-10-17,12412.6,ACTIVE,BR017,ONLINE
